CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;PostalCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;FaxNumber;DeliveryRun;RunPosition;WebsiteURL;DeliveryAddressLine1;DeliveryAddressLine2;DeliveryPostalCode;DeliveryLocation;PostalAddressLine1;PostalAddressLine2;PostalPostalCode;LastEditedBy;ValidFrom;ValidTo
805;Ratan Poddar;805;3;;3005;;3;10194;10194;3300,00;2013-01-01;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.microsoft.com/RatanPoddar/;Shop 16;1071 Goransson Crescent;90457;PO Box 6237;Shakibaville;90457;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
806;Shi Tu;806;3;;3006;;3;31685;31685;3000,00;2013-01-01;,000;False;False;7;(307) 555-0100;(307) 555-0101;;;http://www.microsoft.com/ShiTu/;Suite 13;808 Riutta Street;90673;PO Box 7197;Nadarville;90673;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
807;Gunnar Lohmus;807;6;;3007;;3;35810;35810;3100,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/GunnarLohmus/;Shop 31;31 Bagchi Avenue;90130;PO Box 6430;Malakarville;90130;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
808;Jackson Kolios;808;5;;3008;;3;28221;28221;1800,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/JacksonKolios/;Shop 21;1567 Couet Road;90693;PO Box 4028;Lyville;90693;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
809;Madhu Dwivedi;809;5;;3009;;3;26105;26105;1700,00;2013-01-01;,000;False;False;7;(802) 555-0100;(802) 555-0101;;;http://www.microsoft.com/MadhuDwivedi/;Shop 5;1808 Sagese Crescent;90756;PO Box 43;Loville;90756;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
810;Alena Kellnerova;810;7;;3010;;3;31006;31006;1200,00;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.microsoft.com/AlenaKellnerova/;Shop 29;101 Jonsson Lane;90143;PO Box 2343;Radniaville;90143;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
811;Surendra Sahu;811;3;;3011;;3;25332;25332;2100,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/SurendraSahu/;Shop 2;1118 Hanak Lane;90334;PO Box 6362;Duttaville;90334;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
812;Celica Barajas;812;4;;3012;;3;9386;9386;2200,00;2013-01-01;,000;False;False;7;(270) 555-0100;(270) 555-0101;;;http://www.microsoft.com/CelicaBarajas/;Suite 24;1997 Purins Lane;90002;PO Box 5014;Bhuiyanville;90002;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
813;Shyam Poddar;813;7;;3013;;3;33793;33793;2600,00;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.microsoft.com/ShyamPoddar/;Unit 19;130 Gallo Avenue;90695;PO Box 3115;Holyville;90695;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
814;Johanna Hoornstra;814;3;;3014;;3;26752;26752;2310,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/JohannaHoornstra/;Suite 13;285 Dupuy Street;90650;PO Box 2475;Lanctotville;90650;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
815;Libuse Valentova;815;3;;3015;;3;10388;10388;2900,00;2013-01-01;,000;False;False;7;(270) 555-0100;(270) 555-0101;;;http://www.microsoft.com/LibuseValentova/;Unit 22;1354 Szolosy Crescent;90100;PO Box 443;Saparkyzyville;90100;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
816;Harsha Huq;816;6;;3016;;3;8892;8892;2400,00;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.microsoft.com/HarshaHuq/;Suite 13;868 Prikrylova Street;90051;PO Box 1891;Ograville;90051;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
817;Agrita Kanepa;817;4;;3017;;3;3840;3840;2100,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/AgritaKanepa/;Unit 7;1482 Ibrahimagic Street;90215;PO Box 2757;Tickooville;90215;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
818;Liia Orav;818;3;;3018;;3;3176;3176;1155,00;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/LiiaOrav/;Unit 16;1077 Gunes Boulevard;90489;PO Box 1428;Methotville;90489;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
819;Santiago Vera;819;5;;3019;;3;24401;24401;1800,00;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/SantiagoVera/;Suite 17;1864 Havzija Crescent;90721;PO Box 8530;Nishadville;90721;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
820;Knut Svensson;820;5;;3020;;3;20518;20518;3500,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/KnutSvensson/;Unit 30;305 Lepp Street;90048;PO Box 9580;Henzlville;90048;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
821;Kwanjai Saowaluk;821;4;;3021;;3;5633;5633;2400,00;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.microsoft.com/KwanjaiSaowaluk/;Shop 24;643 Logan Lane;90642;PO Box 5918;Cavalcanteville;90642;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
822;Suparna Bhattacharya;822;4;;3022;;3;34031;34031;1500,00;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.microsoft.com/SuparnaBhattacharya/;Unit 30;680 Parkar Lane;90696;PO Box 2635;Dewanganville;90696;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
823;Francisca Laureano;823;6;;3023;;3;17142;17142;3500,00;2013-01-01;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.microsoft.com/FranciscaLaureano/;Unit 9;266 Shenoy Road;90067;PO Box 7661;Kopeckaville;90067;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
824;Risto Valbe;824;4;;3024;;3;2203;2203;3200,00;2013-01-01;,000;False;False;7;(205) 555-0100;(205) 555-0101;;;http://www.microsoft.com/RistoValbe/;Suite 22;530 Kellnerova Lane;90146;PO Box 2454;Kasesaluville;90146;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
825;Jayanta Thakur;825;6;;3025;;3;28367;28367;3000,00;2013-01-01;,000;False;False;7;(276) 555-0100;(276) 555-0101;;;http://www.microsoft.com/JayantaThakur/;Suite 17;279 Nakhtare Boulevard;90375;PO Box 7590;Deyville;90375;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
826;Leila Carvalho;826;3;;3026;;3;32358;32358;3200,00;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.microsoft.com/LeilaCarvalho/;Suite 24;1051 Nutiu Road;90502;PO Box 8812;Valentovaville;90502;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
827;Crina Grasu;827;5;;3027;;3;33591;33591;2500,00;2013-01-01;,000;False;False;7;(308) 555-0100;(308) 555-0101;;;http://www.microsoft.com/CrinaGrasu/;Shop 14;1538 Lampsa Road;90594;PO Box 5270;Mishraville;90594;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
828;Sercan Celik;828;6;;3028;;3;34193;34193;1785,00;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.microsoft.com/SercanCelik/;Shop 23;802 Mokkapati Road;90592;PO Box 6861;Kubatville;90592;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
829;Jack Walker;829;4;;3029;;3;10263;10263;3500,00;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.microsoft.com/JackWalker/;Shop 3;1188 Krastins Avenue;90032;PO Box 406;Johanssonville;90032;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
830;Jana Fialova;830;3;;3030;;3;36297;36297;2000,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/JanaFialova/;Unit 20;1261 Lo Road;90087;PO Box 5917;Brezeanuville;90087;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
831;Bhaavan Rai;831;7;;3031;;3;5966;5966;3885,00;2013-01-01;,000;False;False;7;(308) 555-0100;(308) 555-0101;;;http://www.microsoft.com/BhaavanRai/;Shop 28;387 Heikkinen Boulevard;90474;PO Box 290;Thachville;90474;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
832;Aakriti Byrraju;832;4;;3032;;3;13242;13242;3500,00;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/AakritiByrraju/;Suite 24;1345 Jun Avenue;90607;PO Box 11;Dellucciville;90607;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
833;Devraj Rao;833;3;;3033;;3;36841;36841;3300,00;2013-01-01;,000;False;False;7;(385) 555-0100;(385) 555-0101;;;http://www.microsoft.com/DevrajRao/;Unit 12;611 Shasthri Avenue;90566;PO Box 3153;safranekville;90566;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
834;Cong Hoa;834;6;;3034;;3;25971;25971;1500,00;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.microsoft.com/CongHoa/;Unit 21;580 Poddar Lane;90396;PO Box 7069;Keskulaville;90396;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
835;Dominic Davignon;835;4;;3035;;3;34685;34685;3150,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/DominicDavignon/;Suite 16;1384 Dupuy Street;90192;PO Box 4859;Glissenville;90192;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
836;Abel Spirlea;836;3;;3036;;3;21022;21022;1600,00;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.microsoft.com/AbelSpirlea/;Unit 19;1446 Jelic Crescent;90447;PO Box 770;Prabhupādaville;90447;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
837;Anil Sarkar;837;4;;3037;;3;12666;12666;1400,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/AnilSarkar/;Shop 3;747 Mihajlovik Boulevard;90659;PO Box 6972;Lucchesiville;90659;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
838;Pavel Bogdanov;838;7;;3038;;3;23870;23870;1890,00;2013-01-01;,000;False;False;7;(339) 555-0100;(339) 555-0101;;;http://www.microsoft.com/PavelBogdanov/;Unit 4;613 senturk Lane;90629;PO Box 1035;Valentovaville;90629;15;2015-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
839;Juan Morse;839;3;;3039;;3;13868;13868;4200,00;2013-01-01;,000;False;False;7;(423) 555-0100;(423) 555-0101;;;http://www.microsoft.com/JuanMorse/;Suite 13;51 Nechita Crescent;90523;PO Box 2068;Rochaville;90523;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
840;Rodrigo Figueiredo;840;3;;3040;;3;3165;3165;2000,00;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.microsoft.com/RodrigoFigueiredo/;Unit 23;1155 Kanepa Road;90331;PO Box 1794;Fallahiville;90331;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
841;Camille Authier;841;6;;3041;;3;15;15;2100,00;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.microsoft.com/CamilleAuthier/;Shop 10;516 Bojin Road;90692;PO Box 6155;Bohuslavville;90692;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
842;Biju Deb;842;6;;3042;;3;8730;8730;2600,00;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.microsoft.com/BijuDeb/;Suite 20;1104 Podnieks Road;90241;PO Box 9864;Booseville;90241;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
843;Marija Justina Pasek;843;7;;3043;;3;20931;20931;1100,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/MarijaJustinaPasek/;Unit 23;360 Formanek Crescent;90321;PO Box 7700;Bagchiville;90321;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
844;Durdanah Abbasi;844;4;;3044;;3;18865;18865;1890,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/DurdanahAbbasi/;Shop 26;1489 Shetty Crescent;90279;PO Box 9565;Bhattacharyaville;90279;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
845;Emilie Hrdlickova;845;7;;3045;;3;24164;24164;1400,00;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.microsoft.com/EmilieHrdlickova/;Unit 27;1873 Dewangan Avenue;90239;PO Box 314;Kimville;90239;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
846;Malorie Bousquet;846;6;;3046;;3;35061;35061;2200,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/MalorieBousquet/;Suite 16;852 Ribeiro Avenue;90005;PO Box 1033;Biteville;90005;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
847;Kristiina Ivanov;847;5;;3047;;3;37884;37884;1890,00;2013-01-01;,000;False;False;7;(605) 555-0100;(605) 555-0101;;;http://www.microsoft.com/KristiinaIvanov/;Unit 6;1505 Stojkovic Street;90297;PO Box 6793;Rosbergville;90297;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
848;Alvin Bollinger;848;5;;3048;;3;7938;7938;2900,00;2013-01-01;,000;False;False;7;(270) 555-0100;(270) 555-0101;;;http://www.microsoft.com/AlvinBollinger/;Suite 31;1091 KlanCisar Crescent;90623;PO Box 9743;Sonkarville;90623;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
849;Sabine Zalite;849;4;;3049;;3;14377;14377;1500,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/SabineZalite/;Shop 11;1924 Shim Avenue;90404;PO Box 648;Celminaville;90404;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
850;Daakshaayaani Sankaramanchi;850;6;;3050;;3;32359;32359;1900,00;2013-01-01;,000;False;False;7;(319) 555-0100;(319) 555-0101;;;http://www.microsoft.com/DaakshaayaaniSankaramanchi/;Unit 12;1529 Gupta Lane;90024;PO Box 979;Kommineniville;90024;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
851;Ebru Erdogan;851;6;;3051;;3;31009;31009;1890,00;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.microsoft.com/EbruErdogan/;Shop 18;1528 Dikshit Crescent;90560;PO Box 4957;Dinhville;90560;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
852;Bhagavaan Atluri;852;4;;3052;;3;7525;7525;2200,00;2013-01-01;,000;False;False;7;(229) 555-0100;(229) 555-0101;;;http://www.microsoft.com/BhagavaanAtluri/;Suite 16;1382 Wintle Road;90747;PO Box 2827;Zeltinaville;90747;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
853;Caterina Pinto;853;6;;3053;;3;242;242;3000,00;2013-01-01;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.microsoft.com/CaterinaPinto/;Suite 13;1278 Lam Street;90112;PO Box 7206;Karacaville;90112;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
854;Daakshaayaani Kommineni;854;3;;3054;;3;1775;1775;3700,00;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.microsoft.com/DaakshaayaaniKommineni/;Unit 14;987 Nadar Boulevard;90760;PO Box 669;Slosarville;90760;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
855;Anna Mazzanti;855;5;;3055;;3;16185;16185;1680,00;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.microsoft.com/AnnaMazzanti/;Shop 31;1552 Johansson Lane;90446;PO Box 1913;Hrdlickovaville;90446;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
856;Satish Mittal;856;7;;3056;;3;9433;9433;2400,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/SatishMittal/;Shop 13;972 Vassiljev Street;90367;PO Box 7214;Bhuiyanville;90367;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
857;Clarissa Manfrin;857;6;;3057;;3;2614;2614;2000,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/ClarissaManfrin/;Shop 17;298 Benipal Road;90714;PO Box 5017;Naickerville;90714;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
858;Bimla Prabhupāda;858;3;;3058;;3;38038;38038;3800,00;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.microsoft.com/BimlaPrabhupāda/;Shop 7;138 Jandhyala Lane;90313;PO Box 9377;Madhunapantulaville;90313;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
859;Shah Alizadeh;859;6;;3059;;3;12751;12751;3000,00;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/ShahAlizadeh/;Shop 4;551 Linna Street;90553;PO Box 9428;Celminaville;90553;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
860;Marcela Lucescu;860;7;;3060;;3;11010;11010;2900,00;2013-01-01;,000;False;False;7;(231) 555-0100;(231) 555-0101;;;http://www.microsoft.com/MarcelaLucescu/;Unit 5;201 Glissen Lane;90538;PO Box 7123;Diazville;90538;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
861;Amarasimha Vinjamuri;861;4;;3061;;3;24553;24553;2500,00;2013-01-01;,000;False;False;7;(339) 555-0100;(339) 555-0101;;;http://www.microsoft.com/AmarasimhaVinjamuri/;Shop 5;1078 Hosseini Boulevard;90713;PO Box 4453;Daoville;90713;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
862;Lana Goransson;862;4;;3062;;3;6124;6124;1400,00;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.microsoft.com/LanaGoransson/;Suite 27;1818 Buecek Boulevard;90239;PO Box 9672;Blagojevicville;90239;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
863;Jakub Lukes;863;7;;3063;;3;9701;9701;2100,00;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.microsoft.com/JakubLukes/;Shop 9;1501 Tuntayakul Crescent;90219;PO Box 9005;Celikville;90219;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
864;Mikhail Degtyarev;864;5;;3064;;3;2291;2291;1300,00;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.microsoft.com/MikhailDegtyarev/;Unit 3;411 Ganguly Lane;90307;PO Box 8084;Mazumdarville;90307;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
865;Bijoya Thakur;865;6;;3065;;3;17730;17730;2900,00;2013-01-01;,000;False;False;7;(225) 555-0100;(225) 555-0101;;;http://www.microsoft.com/BijoyaThakur/;Unit 17;1509 Dzene Avenue;90212;PO Box 7896;Geroville;90212;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
866;Jay Bhuiyan;866;6;;3066;;3;23264;23264;1890,00;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.microsoft.com/JayBhuiyan/;Suite 22;130 Seleznyov Street;90081;PO Box 8070;Tottempudiville;90081;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
867;Jasna Cerkez;867;5;;3067;;3;10367;10367;3700,00;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.microsoft.com/JasnaCerkez/;Unit 11;1004 Mukherjee Street;90174;PO Box 8654;Rahimiville;90174;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
868;Laura Sykorova;868;3;;3068;;3;7861;7861;2000,00;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.microsoft.com/LauraSykorova/;Shop 2;1225 Gormanston Boulevard;90608;PO Box 1114;Riekstinsville;90608;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
869;Abel Tatarescu;869;3;;3069;;3;18110;18110;3675,00;2013-01-01;,000;False;False;7;(217) 555-0100;(217) 555-0101;;;http://www.microsoft.com/AbelTatarescu/;Suite 6;1432 Alksne Road;90579;PO Box 8222;Kamasamudramville;90579;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
870;In-Su Bae;870;6;;3070;;3;21638;21638;3600,00;2013-01-01;,000;False;False;7;(206) 555-0100;(206) 555-0101;;;http://www.microsoft.com/In-SuBae/;Shop 10;353 Gomes Avenue;90761;PO Box 3136;Shettyville;90761;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
871;Darshana Madhunapantula;871;5;;3071;;3;34181;34181;1800,00;2013-01-01;,000;False;False;7;(240) 555-0100;(240) 555-0101;;;http://www.microsoft.com/DarshanaMadhunapantula/;Shop 6;374 Cheema Street;90299;PO Box 6536;Cermakovaville;90299;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
872;Katerina Hadrabova;872;7;;3072;;3;18141;18141;1995,00;2013-01-01;,000;False;False;7;(219) 555-0100;(219) 555-0101;;;http://www.microsoft.com/KaterinaHadrabova/;Shop 14;1783 ozkan Boulevard;90533;PO Box 4747;Baruaville;90533;20;2013-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
873;Hana Hlouskova;873;4;;3073;;3;22915;22915;2700,00;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.microsoft.com/HanaHlouskova/;Suite 10;1826 Semjonov Boulevard;90552;PO Box 9448;Mansouriville;90552;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
874;Daniel Martensson;874;3;;3074;;3;20668;20668;3197,25;2013-01-01;,000;False;False;7;(225) 555-0100;(225) 555-0101;;;http://www.microsoft.com/DanielMartensson/;Shop 21;622 Pavel Boulevard;90365;PO Box 9040;Poursokhville;90365;8;2014-07-01T16:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
875;Philip Walker;875;3;;3075;;3;35605;35605;3300,00;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.microsoft.com/PhilipWalker/;Suite 12;1555 Penttila Road;90056;PO Box 6882;Perssonville;90056;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
876;Marie LeBatelier;876;3;;3076;;3;7781;7781;1500,00;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.microsoft.com/MarieLeBatelier/;Unit 19;1178 Persson Boulevard;90160;PO Box 4577;Valekville;90160;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
877;Leyla Siavashi;877;6;;3077;;3;20902;20902;3300,00;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.microsoft.com/LeylaSiavashi/;Suite 14;1187 L'Angelier Road;90462;PO Box 4717;Tuville;90462;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
